1900.000; nan
1901.000; nan
1902.000; nan
1903.000; nan
1904.000; nan
1905.000; nan
1906.000; nan
1907.000; nan
1908.000; nan
1909.000; nan
1910.000; nan
1911.000; nan
1912.000; nan
1913.000; nan
1914.000; nan
1915.000; nan
1916.000; nan
1917.000; nan
1918.000; nan
1919.000; nan
1920.000; nan
1921.000; nan
1922.000; nan
1923.000; nan
1924.000; nan
1925.000; nan
1926.000; nan
1927.000; nan
1928.000; nan
1929.000; nan
1930.000; nan
1931.000; nan
1932.000; nan
1933.000; nan
1934.000; nan
1935.000; nan
1936.000; nan
1937.000; nan
1938.000; nan
1939.000; nan
1940.000; nan
1941.000; nan
1942.000; nan
1943.000; nan
1944.000; nan
1945.000; nan
1946.000; nan
1947.000; nan
1948.000; nan
1949.000; nan
1950.000; nan
1951.000; nan
1952.000; nan
1953.000; nan
1954.000; nan
1955.000; nan
1956.000; nan
1957.000;-66.096
1958.000;-58.767
1959.000;-61.781
1960.000;-61.722
1961.000;-58.926
1962.000;-54.360
1963.000;-55.735
1964.000;-56.787
1965.000;-60.665
1966.000;-59.027
1967.000;-60.646
1968.000;-62.181
1969.000;-60.446
1970.000;-57.480
1971.000;-54.260
1972.000;-56.647
1973.000;-54.875
1974.000;-56.436
1975.000;-51.790
1976.000;-53.986
1977.000;-53.686
1978.000;-57.475
1979.000;-60.427
1980.000;-55.550
1981.000;-56.586
1982.000;-59.707
1983.000;-60.543
1984.000;-57.845
1985.000;-58.332
1986.000;-60.112
1987.000;-56.480
1988.000;-48.896
1989.000;-50.300
1990.000;-51.577
1991.000;-51.527
1992.000;-48.911
1993.000;-53.677
1994.000;-50.182
1995.000;-48.205
1996.000;-44.788
1997.000;-46.004
1998.000;-38.262
1999.000;-34.323
2000.000;-34.565
2001.000;-29.919
2002.000;-25.912
2003.000;-23.436
2004.000;-26.425
2005.000;-22.953
2006.000;-16.726
2007.000;-13.422
2008.000;-4.984
2009.000;-2.053
2010.000;1.904
2011.000;6.525
2012.000;12.905
2013.000;15.583
2014.000;15.001
2015.000;19.776
2016.000;20.817
2017.000;21.472
2018.000;21.929
